Ticker,Name,Sector,Industry
CSTL,CASTLE BIOSCIENCES INC,Health Care,Biotechnology
CSTM,CONSTELLIUM SE CLASS A,Materials,Metals & Mining
CSV,CARRIAGE SERVICES INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
CSW,CSW INDUSTRIALS INC,Industrials,Household Durables
CTBI,COMMUNITY TRUST BANCORP INC,Financials,Banks
CTEV,CLARITEV CORP CLASS A,Health Care,Professional Services
CTGO,CONTANGO SILVER AND GOLD INC,Materials,Metals & Mining
CTKB,CYTEK BIOSCIENCES INC,Health Care,Health Care Technology
CTLP,CANTALOUPE INC,Financials,IT Services
CTO,CTO REALTY GROWTH INC,Real Estate,Real Estate Management & Development
CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Diversified Financial Services
CTRE,CARETRUST REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
CTRI,CENTURI HOLDINGS INC,Industrials,undefined
CTRN,CITI TRENDS INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
CTS,CTS CORP,Information Technology,"Electronic Equipment, Instruments & Components"
CUBI,CUSTOMERS BANCORP INC,Financials,Banks
CURB,CURBLINE PROPERTIES,Real Estate,Real Estate Management & Development
CURI,CURIOSITYSTREAM INC CLASS A,Communication,Media
CURV,TORRID HOLDINGS INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
CV,CAPSOVISION INC,Health Care,Health Care Technology
CVBF,CVB FINANCIAL CORP,Financials,Banks
CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,Construction & Engineering
CVGW,CALAVO GROWERS INC,Consumer Staples,Food & Staples Retailing
CVI,CVR ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Transportation Infrastructure
CVLT,COMMVAULT SYSTEMS INC,Information Technology,Software
CVRX,CVRX INC,Health Care,Health Care Technology
CVSA,COVISTA INC,Consumer Discretionary,Household Products
CWAN,CLEARWATER ANALYTICS HOLDINGS INC,Information Technology,Software
CWBC,COMMUNITY WEST BANCSHARES,Financials,Banks
CWCO,CONSOLIDATED WATER LTD,Utilities,Water Utilities
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Automobiles
CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,Real Estate Management & Development
CWST,CASELLA WASTE SYSTEMS INC CLASS A,Industrials,Transportation Infrastructure
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Water Utilities
CXDO,CREXENDO INC,Information Technology,Diversified Telecommunication Services
CXM,SPRINKLR INC CLASS A,Information Technology,Software
CXW,CORECIVIC REIT INC,Industrials,Equity Real Estate Investment Trusts (REITs)
CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,Health Care Equipment & Supplies
CYRX,CRYOPORT INC,Health Care,Air Freight & Logistics
CYTK,CYTOKINETICS INC,Health Care,Biotechnology
CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Banks
CZNC,CITIZENS AND NORTHERN CORP,Financials,Banks
CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,Banks
DAKT,DAKTRONICS INC,Information Technology,"Technology Hardware, Storage & Peripherals"
DAN,DANA INCORPORATED INC,Consumer Discretionary,Auto Components
DAVE,DAVE INC CLASS A,Financials,Software
DAWN,DAY ONE BIOPHARMACEUTICALS INC,Health Care,Diversified Financial Services
DBD,DIEBOLD NIXDORF INC,Information Technology,Software
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,Real Estate Management & Development
DC,DAKOTA GOLD CORP,Materials,Metals & Mining
DCGO,DOCGO INC,Health Care,Health Care Providers & Services
DCH,DAUCH CORPORATION,Consumer Discretionary,Auto Components
DCO,DUCOMMUN INC,Industrials,Aerospace & Defense
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,Banks
DCTH,DELCATH SYS INC,Health Care,Health Care Technology
DDD,3D SYSTEMS CORP,Industrials,"Technology Hardware, Storage & Peripherals"
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
DEC,DIVERSIFIED ENERGY COMPANY,Energy,undefined
DEI,DOUGLAS EMMETT REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
DERM,JOURNEY MEDICAL CORP,Health Care,Biotechnology
DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,Construction & Engineering
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,Capital Markets
DFTX,DEFINIUM THERAPEUTICS INC,Health Care,undefined
DGICA,DONEGAL GROUP INC CLASS A,Financials,Diversified Financial Services
DGII,DIGI INTERNATIONAL INC,Information Technology,Communications Equipment
DH,DEFINITIVE HEALTHCARE CORP CLASS A,Health Care,Software
DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Equity Real Estate Investment Trusts (REITs)
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Capital Markets
DHT,DHT HOLDINGS INC,Energy,"Oil, Gas & Consumable Fuels"
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
DIOD,DIODES INC,Information Technology,Semiconductors & Semiconductor Equipment
DJCO,DAILY JOURNAL CORP,Information Technology,Diversified Telecommunication Services
DK,DELEK US HOLDINGS INC,Energy,"Oil, Gas & Consumable Fuels"
DLX,DELUXE CORP,Industrials,Diversified Telecommunication Services
DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,Biotechnology
DMRC,DIGIMARC CORP,Information Technology,IT Services
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Health Care,Biotechnology
DNLI,DENALI THERAPEUTICS INC,Health Care,Biotechnology
DNOW,DNOW INC,Industrials,Energy Equipment & Services
DNTH,DIANTHUS THERAPEUTICS INC,Health Care,Biotechnology
DNUT,KRISPY KREME INC,Consumer Discretionary,Food & Staples Retailing
DOCN,DIGITALOCEAN HOLDINGS INC,Information Technology,Software
DOLE,DOLE PLC,Consumer Staples,undefined
DOMO,DOMO INC CLASS B,Information Technology,Software
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,Auto Components
DOUG,DOUGLAS ELLIMAN INC,Real Estate,Real Estate Management & Development
DRH,DIAMONDROCK HOSPITALITY,Real Estate,Equity Real Estate Investment Trusts (REITs)
DRUG,BRIGHT MINDS BIOSCIENCES INC,Health Care,Biotechnology
DRVN,DRIVEN BRANDS HOLDINGS INC,Consumer Discretionary,Automobiles
DSGN,DESIGN THERAPEUTICS INC,Health Care,Biotechnology
DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,"Electronic Equipment, Instruments & Components"
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Software
DX,DYNEX CAPITAL REIT INC,Financials,Equity Real Estate Investment Trusts (REITs)
DXPE,DXP ENTERPRISES INC,Industrials,Trading Companies & Distributors
DY,DYCOM INDUSTRIES INC,Industrials,Construction & Engineering
DYN,DYNE THERAPEUTICS INC,Health Care,Biotechnology
EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
EBC,EASTERN BANKSHARES INC,Financials,Banks
EBF,ENNIS INC,Industrials,Commercial Services & Supplies
EBMT,EAGLE BANCORP MONTANA INC,Financials,Banks
EBS,EMERGENT BIOSOLUTIONS INC,Health Care,Pharmaceuticals
ECBK,ECB BANCORP INC,Financials,Banks
ECPG,ENCORE CAPITAL GROUP INC,Financials,Thrifts & Mortgage Finance
ECVT,ECOVYST INC,Materials,Chemicals
EDIT,EDITAS MEDICINE INC,Health Care,Biotechnology
EE,EXCELERATE ENERGY INC CLASS A,Energy,Electric Utilities
EEX,EMERALD HOLDING INC,Communication,Diversified Telecommunication Services
EFC,ELLINGTON FINANCIAL INC,Financials,Thrifts & Mortgage Finance
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,Banks
EFSI,EAGLE FINANCIAL SERVICES INC,Financials,Banks
EGAN,EGAIN CORP,Information Technology,Software
EGBN,EAGLE BANCORP INC,Financials,Banks
EGHT,8X8 INC,Information Technology,Software
EGY,VAALCO ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
EHAB,ENHABIT INC,Health Care,Health Care Equipment & Supplies
EHTH,EHEALTH INC,Financials,Insurance
EIG,EMPLOYERS HOLDINGS INC,Financials,Insurance
ELA,ENVELA CORP,Consumer Discretionary,Specialty Retail
ELDN,ELEDON PHARMACEUTICALS INC,Health Care,Biotechnology
ELMD,ELECTROMED INC,Health Care,Health Care Technology
ELVN,ENLIVEN THERAPEUTICS INC,Health Care,Biotechnology
EMBC,EMBECTA CORP,Health Care,Health Care Technology
EML,EASTERN,Industrials,Building Products
ENOV,ENOVIS CORP,Health Care,Machinery
ENR,ENERGIZER HOLDINGS INC,Consumer Staples,Electrical Equipment
ENS,ENERSYS,Industrials,Electrical Equipment
ENSG,ENSIGN GROUP INC,Health Care,Health Care Equipment & Supplies
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Biotechnology
ENVA,ENOVA INTERNATIONAL INC,Financials,Consumer Finance
ENVX,ENOVIX CORP,Industrials,"Electronic Equipment, Instruments & Components"
EOLS,EVOLUS INC,Health Care,Pharmaceuticals
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Electrical Equipment
EP,EMPIRE PETROLEUM CORP,Energy,"Oil, Gas & Consumable Fuels"
EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,Machinery
EPC,EDGEWELL PERSONAL CARE,Consumer Staples,Household Products
EPM,EVOLUTION PETROLEUM CORP,Energy,"Oil, Gas & Consumable Fuels"
EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,Equity Real Estate Investment Trusts (REITs)
EPSN,EPSILON ENERGY LTD,Energy,"Oil, Gas & Consumable Fuels"
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Banks
ERAS,ERASCA INC,Health Care,Biotechnology
ERII,ENERGY RECOVERY INC,Industrials,Construction & Engineering
ESCA,ESCALADE INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
ESE,ESCO TECHNOLOGIES INC,Industrials,"Electronic Equipment, Instruments & Components"
ESNT,ESSENT GROUP LTD,Financials,Thrifts & Mortgage Finance
ESOA,ENERGY SERVICES OF AMERICA CORP,Energy,Construction & Engineering
ESPR,ESPERION THERAPEUTICS INC,Health Care,Biotechnology
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Banks
ESRT,EMPIRE STATE REALTY REIT INC TRUST,Real Estate,Equity Real Estate Investment Trusts (REITs)
ETD,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,Household Durables
ETON,ETON PHARMACEUTCIALS INC,Health Care,Biotechnology
EU,ENCORE ENERGY CORP,Energy,undefined
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Media
EVCM,EVERCOMMERCE INC,Information Technology,Software
EVER,EVERQUOTE INC CLASS A,Communication,Diversified Telecommunication Services
EVEX,EVE HOLDING INC,Industrials,Aerospace & Defense
EVGO,EVGO INC CLASS A,Consumer Discretionary,Internet & Direct Marketing Retail
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Health Care Providers & Services
EVI,EVI INDUSTRIES INC,Industrials,Trading Companies & Distributors
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,Professional Services
EVMN,EVOMMUNE INC,Health Care,Biotechnology
EVTC,EVERTEC INC,Financials,Software
EWCZ,EUROPEAN WAX CENTER INC CLASS A,Consumer Discretionary,Household Products
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,Biotechnology
EXFY,EXPENSIFY INC CLASS A,Information Technology,Software
EXPI,EXP WORLD HOLDINGS INC,Real Estate,Real Estate Management & Development
EXPO,EXPONENT INC,Industrials,Diversified Financial Services
EXTR,EXTREME NETWORKS INC,Information Technology,Diversified Financial Services
EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,Specialty Retail
EYPT,EYEPOINT INC,Health Care,Biotechnology
FA,FIRST ADVANTAGE CORP,Industrials,Professional Services
FATE,FATE THERAPEUTICS INC,Health Care,Biotechnology
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Banks
FBK,FB FINANCIAL CORP,Financials,Banks
FBLA,FB BANCORP INC,Financials,Banks
FBNC,FIRST BANCORP,Financials,Banks
FBP,FIRST BANCORP,Financials,Banks
FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,Equity Real Estate Investment Trusts (REITs)
FBYD,FALCON S BEYOND GLOBAL INC CLASS A,Industrials,undefined
FC,FRANKLIN COVEY,Industrials,Professional Services
FCAP,FIRST CAPITAL INC,Financials,Banks
FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Banks
FCCO,FIRST COMMUNITY CORP,Financials,Banks
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,Banks
FCFS,FIRSTCASH HOLDINGS INC,Financials,Consumer Finance
FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,Equity Real Estate Investment Trusts (REITs)
FDBC,FIDELITY D AND D BANCORP INC,Financials,Banks
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Biotechnology
FDP,FRESH DEL MONTE PRODUCE INC,Consumer Staples,Household Products
FEIM,FREQUENCY ELECTRONICS INC,Information Technology,Communications Equipment
FELE,FRANKLIN ELECTRIC INC,Industrials,Machinery
FENC,FENNEC PHARMACEUTICALS INC,Health Care,Biotechnology
FET,FORUM ENERGY TECHNOLOGIES INC,Energy,Energy Equipment & Services
FF,FUTUREFUEL CORP,Energy,Chemicals
FFAI,FARADAY FUTURE INTELLIGENT ELECTRI,Consumer Discretionary,undefined
FFBC,FIRST FINANCIAL BANCORP,Financials,Banks
FFIC,FLUSHING FINANCIAL CORP,Financials,Banks
FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,Banks
FG,F&G ANNUITIES AND LIFE INC,Financials,Insurance
FHTX,FOGHORN THERAPEUTICS INC,Health Care,Biotechnology
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Software
FIGS,FIGS INC CLASS A,Consumer Discretionary,Biotechnology
FIHL,FIDELIS INSURANCE HOLDINGS LTD,Financials,undefined
FINW,FINWISE BANCORP,Financials,Banks
FIP,FTAI INFRASTRUCTURE INC,Industrials,Diversified Financial Services
FISI,FINANCIAL INSTITUTIONS INC,Financials,Banks
FIVN,FIVE9 INC,Information Technology,Software
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,Beverages
FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,Banks
FLGT,FULGENT GENETICS INC,Health Care,Biotechnology
FLNC,FLUENCE ENERGY INC CLASS A,Industrials,Electric Utilities
FLNG,FLEX LNG LTD,Energy,"Oil, Gas & Consumable Fuels"
FLOC,FLOWCO HOLDINGS INC CLASS A,Energy,Energy Equipment & Services
FLR,FLUOR CORP,Industrials,Construction & Engineering
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,Specialty Retail
FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,Household Durables
FLY,FIREFLY AEROSPACE INC,Industrials,Aerospace & Defense
FLYW,FLYWIRE CORP,Financials,IT Services
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Banks
FMBH,FIRST MID BANCSHARES INC,Financials,Banks
FMNB,FARMERS NATIONAL BANC CORP,Financials,Banks
FN,FABRINET,Information Technology,"Electronic Equipment, Instruments & Components"
FNKO,FUNKO INC CLASS A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FNLC,FIRST BANCORP INC,Financials,Banks
FNWD,FINWARD BANCORP,Financials,Banks
FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,Consumer Finance
FOLD,AMICUS THERAPEUTICS INC,Health Care,Biotechnology
FOR,FORESTAR GROUP INC,Real Estate,Real Estate Management & Development
FORM,FORMFACTOR INC,Information Technology,Semiconductors & Semiconductor Equipment
FORR,FORRESTER RESEARCH INC,Industrials,Professional Services
FOXF,FOX FACTORY HOLDING CORP,Consumer Discretionary,Automobiles
FPI,FARMLAND PARTNERS INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,Banks
FRBA,FIRST BANK,Financials,Banks
FRD,FRIEDMAN INDUSTRIES INC,Materials,Metals & Mining
FRME,FIRST MERCHANTS CORP,Financials,Banks
FRPH,FRP HOLDINGS INC,Real Estate,Real Estate Management & Development
FRSH,FRESHWORKS INC CLASS A,Information Technology,Software
FRST,PRIMIS FINANCIAL CORP,Financials,Banks
FSBC,FIVE STAR BANCORP,Financials,Banks
FSBW,FS BANCORP INC,Financials,Banks
FSLY,FASTLY INC CLASS A,Information Technology,Software
FSP,FRANKLIN STREET PROPERTIES REIT CO,Real Estate,Equity Real Estate Investment Trusts (REITs)
FSS,FEDERAL SIGNAL CORP,Industrials,Construction & Engineering
FSTR,LB FOSTER,Industrials,Road & Rail
FSUN,FIRSTSUN CAPITAL BANCORP,Financials,Banks
FTDR,FRONTDOOR INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FTK,FLOTEK INDUSTRIES INC,Materials,Energy Equipment & Services
FTLF,FITLIFE BRANDS INC,Consumer Staples,Food & Staples Retailing
FTRE,FORTREA HOLDINGS INC,Health Care,Biotechnology
FUBO,FUBOTV INC CLASS A,Communication,Media
FUL,HB FULLER,Materials,Chemicals
FULC,FULCRUM THERAPEUTICS INC,Health Care,Biotechnology
FULT,FULTON FINANCIAL CORP,Financials,Banks
FUN,SIX FLAGS ENTERTAINMENT CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FUNC,FIRST UNITED CORP,Financials,Banks
FVCB,FVCBANKCORP INC,Financials,Banks
FVR,FRONTVIEW REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
FWRD,FORWARD AIR CORP,Industrials,Air Freight & Logistics
FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FXNC,FIRST NATIONAL CORP,Financials,Banks
GABC,GERMAN AMERICAN BANCORP INC,Financials,Banks
GAIA,GAIA INC CLASS A,Communication,Diversified Telecommunication Services
GAMB,GAMBLING COM GROUP LTD,Communication,"Hotels, Restaurants & Leisure"
GATX,GATX CORP,Industrials,Commercial Services & Supplies
GBCI,GLACIER BANCORP INC,Financials,Banks
GBFH,GBANK FINL HLDGS INC,Financials,Banks
GBTG,GLOBAL BUSINESS TRAVEL GROUP INC C,Consumer Discretionary,Software
GBX,GREENBRIER INC,Industrials,Road & Rail
GCBC,GREENE COUNTY BANCORP INC,Financials,Banks
GCMG,GCM GROSVENOR INC CLASS A,Financials,Capital Markets
GCO,GENESCO INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,Internet & Direct Marketing Retail
GDEN,GOLDEN ENTERTAINMENT INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GDOT,GREEN DOT CORP CLASS A,Financials,Consumer Finance
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,IT Services
GEF,GREIF INC CLASS A,Materials,Distributors
GEFB,GREIF INC CLASS B,Materials,undefined
GENC,GENCOR INDUSTRIES INC,Industrials,Machinery
GENI,GENIUS SPORTS LTD,Consumer Discretionary,Diversified Telecommunication Services
GEO,GEO GROUP INC,Industrials,Equity Real Estate Investment Trusts (REITs)
GERN,GERON CORP,Health Care,Biotechnology
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,"Electronic Equipment, Instruments & Components"
GEVO,GEVO INC,Energy,Chemicals
GFF,GRIFFON CORP,Industrials,Building Products
GH,GUARDANT HEALTH INC,Health Care,Biotechnology
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Household Products
GHM,GRAHAM CORP,Industrials,Machinery
GIC,GLOBAL INDUSTRIAL,Industrials,"Electronic Equipment, Instruments & Components"
GIII,G III APPAREL GROUP LTD,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GKOS,GLAUKOS CORP,Health Care,Health Care Equipment & Supplies
GLNG,GOLAR LNG LTD,Energy,"Oil, Gas & Consumable Fuels"
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Insurance
GLSI,GREENWICH LIFESCIENCES INC,Health Care,Biotechnology
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,Biotechnology
GNE,GENIE ENERGY LTD CLASS B,Utilities,Electric Utilities
GNK,GENCO SHIPPING AND TRADING LTD,Industrials,Marine
GNL,GLOBAL NET LEASE INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
GNW,GENWORTH FINANCIAL INC,Financials,Insurance
GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,Food & Staples Retailing
GOCO,GOHEALTH INC CLASS A,Financials,Insurance
GOGO,GOGO INC,Communication,Diversified Telecommunication Services
GOLD,GOLD INC,Consumer Discretionary,Metals & Mining
GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Diversified Financial Services
GOSS,GOSSAMER BIO INC,Health Care,Biotechnology
GPGI,GPGI INC CLASS A,Information Technology,undefined
GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,Automobiles
GPOR,GULFPORT ENERGY CORP,Energy,"Oil, Gas & Consumable Fuels"
GPRE,GREEN PLAINS INC,Energy,Chemicals
GRAL,GRAIL INC,Health Care,Biotechnology
GRBK,GREEN BRICK PARTNERS INC,Consumer Discretionary,Construction & Engineering
GRC,GORMAN-RUPP,Industrials,Machinery
GRDN,GUARDIAN PHARMACY SERVICES INC CLA,Health Care,Pharmaceuticals
GRND,GRINDR INC,Communication,Software
GRNT,GRANITE RIDGE RESOURCES INC,Energy,Diversified Financial Services
GRPN,GROUPON INC,Consumer Discretionary,Diversified Telecommunication Services
GSAT,GLOBALSTAR VOTING INC,Communication,Diversified Telecommunication Services
GSBC,GREAT SOUTHERN BANCORP INC,Financials,Banks
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,Insurance
GSM,FERROGLOBE PLC,Materials,Metals & Mining
GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,Auto Components
GTLS,CHART INDUSTRIES INC,Industrials,Machinery
GTN,GRAY MEDIA INC,Communication,Media
GTX,GARRETT MOTION INC,Consumer Discretionary,Auto Components
GTXI,GTXI INC - CVR,Health Care,undefined
GTY,GETTY REALTY REIT CORP,Real Estate,Equity Real Estate Investment Trusts (REITs)
GVA,GRANITE CONSTRUCTION INC,Industrials,Construction & Engineering
GWRS,GLOBAL WATER RESOURCES INC,Utilities,Water Utilities
GYRE,GYRE THERAPEUTICS INC,Health Care,Biotechnology
HAE,HAEMONETICS CORP,Health Care,Diversified Financial Services
HAFC,HANMI FINANCIAL CORP,Financials,Banks
HAIN,HAIN CELESTIAL GROUP INC,Consumer Staples,Food & Staples Retailing
HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,Equity Real Estate Investment Trusts (REITs)
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,"Electronic Equipment, Instruments & Components"
HBCP,HOME BANCORP INC,Financials,Banks
HBNC,HORIZON BANCORP INC,Financials,Banks
HBT,HBT FINANCIAL INC,Financials,Banks
HCAT,HEALTH CATALYST INC,Health Care,Health Care Providers & Services
HCC,WARRIOR MET COAL INC,Materials,Metals & Mining
HCI,HCI GROUP INC,Financials,Insurance
HCKT,HACKETT GROUP INC,Information Technology,IT Services
HCSG,HEALTHCARE SERVICES GROUP INC,Industrials,Health Care Equipment & Supplies
HDSN,HUDSON TECHNOLOGIES INC,Industrials,Chemicals
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,Multi-Utilities
HELE,HELEN OF TROY LTD,Consumer Discretionary,Household Products
HFFG,HF FOODS GROUP INC,Consumer Staples,Food & Staples Retailing
HFWA,HERITAGE FINANCIAL CORP,Financials,Banks
HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,undefined
HGV,HILTON GRAND VACATIONS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Banks
HIMS,HIMS HERS HEALTH INC CLASS A,Health Care,Household Products
HIPO,HIPPO HOLDINGS INC,Financials,undefined
HL,HECLA MINING,Materials,Metals & Mining
HLF,HERBALIFE LTD,Consumer Staples,Food & Staples Retailing
HLIO,HELIOS TECHNOLOGIES INC,Industrials,Machinery
HLIT,HARMONIC INC,Information Technology,Biotechnology
HLLY,HOLLEY INC,Consumer Discretionary,Auto Components
HLMN,HILLMAN SOLUTIONS CORP,Industrials,Chemicals
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,Energy Equipment & Services
HMN,HORACE MANN EDUCATORS CORP,Financials,Insurance
HNI,HNI CORP,Industrials,Commercial Services & Supplies
HNRG,HALLADOR ENERGY,Utilities,Metals & Mining
HNST,THE HONEST COMPANY INC,Consumer Staples,Paper & Forest Products
HNVR,HANOVER BANCORP INC,Financials,Banks
HOMB,HOME BANCSHARES INC,Financials,Banks
HOPE,HOPE BANCORP INC,Financials,Banks
HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,Construction & Engineering
HP,HELMERICH & PAYNE INC,Energy,"Oil, Gas & Consumable Fuels"
HPK,HIGHPEAK ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
HPP,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
HQI,HIREQUEST INC,Industrials,Professional Services
HQY,HEALTHEQUITY INC,Health Care,Health Care Providers & Services
HRI,HERC HOLDINGS INC,Industrials,Commercial Services & Supplies
HRMY,HARMONY BIOSCIENCES HLDG INC,Health Care,Biotechnology
HROW,HARROW INC,Health Care,Pharmaceuticals
HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,Insurance
HRTX,HERON THERAPEUTICS INC,Health Care,Biotechnology
HSHP,HIMALAYA SHIPPING LTD,Industrials,undefined
HSTM,HEALTHSTREAM INC,Health Care,Health Care Providers & Services
HTB,HOMETRUST BANCSHARES INC,Financials,Banks
HTBK,HERITAGE COMMERCE CORP,Financials,Banks
HTFL,HEARTFLOW INC,Health Care,undefined
HTH,HILLTOP HOLDINGS INC,Financials,Banks
HTLD,HEARTLAND EXPRESS INC,Industrials,"Textiles, Apparel & Luxury Goods"
HTO,H2O AMERICA,Utilities,Water Utilities
HTZ,HERTZ GLOBAL HLDGS INC,Industrials,Commercial Services & Supplies
HUBG,HUB GROUP INC CLASS A,Industrials,Air Freight & Logistics
HUMA,HUMACYTE INC,Health Care,Biotechnology
HURA,TUHURA BIOSCIENCES INC,Health Care,undefined
HURN,HURON CONSULTING GROUP INC,Industrials,Professional Services
HUT,HUT CORP,Information Technology,undefined
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Household Durables
HWBK,HAWTHORN BANCSHARES INC,Financials,Banks
HWC,HANCOCK WHITNEY CORP,Financials,Banks
HWKN,HAWKINS INC,Materials,Chemicals
HY,HYSTER YALE INC CLASS A,Industrials,Machinery
HYLN,HYLIION HOLDINGS CORP,Industrials,Auto Components
HZO,MARINEMAX INC,Consumer Discretionary,Specialty Retail
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,Health Care Technology
IBCP,INDEPENDENT BANK CORP,Financials,Banks
IBEX,IBEX LTD,Industrials,Software
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Banks
IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,Building Products
