Ticker,Name,Sector,Industry
DDS,"Dillard's, Inc.",Consumer Discretionary,Household Durables
DDT,Dillards Capital Trust I CAP SECS 7.5%,Financials,undefined
DE,Deere & Company,Industrials,Machinery
DEA,"Easterly Government Properties, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DECK,Deckers Outdoor Corporation,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
DEH,D8 Holdings Corp.,Financials,Diversified Financial Services
DEH-UN,D8 Holdings Corp.,Financials,Diversified Financial Services
DEH-WT,D8 Holdings Corp.,Financials,Diversified Financial Services
DEI,"Douglas Emmett, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DELL,Dell Technologies Inc.,Information Technology,"Technology Hardware, Storage & Peripherals"
DEN,Denbury Inc.,Energy,"Oil, Gas & Consumable Fuels"
DEO,Diageo plc,Consumer Staples,Beverages
DESP,"Despegar.com, Corp.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
DEX,Dividend and Income Fund,Financials,Capital Markets
DFIN,"Donnelley Financial Solutions, Inc.",Financials,Capital Markets
DFNS,LGL Systems Acquisition Corp.,Financials,Diversified Financial Services
DFNS-UN,LGL Systems Acquisition Corp.,Financials,Diversified Financial Services
DFNS-WT,LGL Systems Acquisition Corp.,Financials,Diversified Financial Services
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,Financials,Capital Markets
DFS,Discover Financial Services,Financials,Consumer Finance
DG,Dollar General Corporation,Consumer Staples,Household Products
DGNR,one,Financials,Diversified Financial Services
DGNR-UN,one,Financials,Diversified Financial Services
DGNR-WT,one,Financials,Diversified Financial Services
DGX,Quest Diagnostics Incorporated,Health Care,Biotechnology
DHF,BNY Mellon High Yield Strategies Fund,Financials,Capital Markets
DHI,"D.R. Horton, Inc.",Industrials,Construction & Engineering
DHR,Danaher Corporation,Health Care,Biotechnology
DHR-PA,Danaher Corporation,Health Care,Biotechnology
DHR-PB,Danaher Corporation,Health Care,Biotechnology
DHT,"DHT Holdings, Inc.",Energy,"Oil, Gas & Consumable Fuels"
DHX,"DHI Group, Inc.",Industrials,Professional Services
DHY,"Credit Suisse High Yield Bond Fund, Inc.",Financials,Capital Markets
DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financials,Capital Markets
DIN,"Dine Brands Global, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
DIS,The Walt Disney Company,Communication Services,Entertainment
DK,"Delek US Holdings, Inc.",Energy,"Oil, Gas & Consumable Fuels"
DKL,"Delek Logistics Partners, LP",Energy,"Oil, Gas & Consumable Fuels"
DKS,"DICK'S Sporting Goods, Inc.",Consumer Discretionary,Specialty Retail
DLB,"Dolby Laboratories, Inc.",Information Technology,IT Services
DLNG,Dynagas LNG Partners LP,Energy,"Oil, Gas & Consumable Fuels"
DLNG-PA,Dynagas LNG Partners LP,Energy,"Oil, Gas & Consumable Fuels"
DLNG-PB,Dynagas LNG Partners LP,Energy,"Oil, Gas & Consumable Fuels"
DLR,"Digital Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DLR-PC,"Digital Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DLR-PJ,"Digital Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DLR-PK,"Digital Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DLR-PL,"Digital Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DLX,Deluxe Corporation,Communication Services,Diversified Telecommunication Services
DLY,DoubleLine Yield Opportunities Fund,Financials,undefined
DM,"Desktop Metal, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals"
DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc.",Financials,Capital Markets
DMF,"BNY Mellon Municipal Income, Inc.",Financials,Capital Markets
DMO,Western Asset Mortgage Opportunity Fund Inc.,Financials,Capital Markets
DMS,"Digital Media Solutions, Inc.",Communication Services,Diversified Telecommunication Services
DMS-WT,"Digital Media Solutions, Inc.",Communication Services,Diversified Telecommunication Services
DMYD,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYD-UN,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYD-WT,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYI,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYI-UN,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYI-WT,"dMY Technology Group, Inc. II",Financials,Diversified Financial Services
DMYQ,"dMY Technology Group, Inc. IV",Financials,Diversified Financial Services
DMYQ-UN,"dMY Technology Group, Inc. IV",Financials,Diversified Financial Services
DMYQ-WT,,undefined,undefined
DNB,"Dun & Bradstreet Holdings, Inc.",Information Technology,IT Services
DNMR,"Danimer Scientific, Inc.",Materials,Chemicals
DNMR-WT,"Danimer Scientific, Inc.",Materials,Chemicals
DNOW,NOW Inc.,Energy,Energy Equipment & Services
DNP,DNP Select Income Fund Inc.,Financials,Capital Markets
DNZ,D and Z Media Acquisition Corp.,Financials,Diversified Financial Services
DNZ-UN,D and Z Media Acquisition Corp.,Financials,Diversified Financial Services
DNZ-WT,D and Z Media Acquisition Corp.,Financials,Diversified Financial Services
DOC,Physicians Realty Trust,Real Estate,Equity Real Estate Investment Trusts (REITs)
DOCN,"DigitalOcean Holdings, Inc.",Information Technology,Software
DOOR,Masonite International Corporation,Industrials,Building Products
DOV,Dover Corporation,Industrials,Machinery
DOW,Dow Inc.,Materials,Chemicals
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,Financials,Capital Markets
DPZ,"Domino's Pizza, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
DQ,Daqo New Energy Corp.,Information Technology,Semiconductors & Semiconductor Equipment
DRD,DRDGOLD Limited,Materials,Metals & Mining
DRE,Duke Realty Corporation,Real Estate,Equity Real Estate Investment Trusts (REITs)
DRH,DiamondRock Hospitality Company,Real Estate,Equity Real Estate Investment Trusts (REITs)
DRH-PA,DiamondRock Hospitality Company,Real Estate,Equity Real Estate Investment Trusts (REITs)
DRI,"Darden Restaurants, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
DRQ,"Dril-Quip, Inc.",Energy,Energy Equipment & Services
DS,Drive Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
DS-PB,Drive Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
DS-PC,Drive Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
DS-PD,Drive Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
DSE,Duff & Phelps Select MLP and Midstream Energy Fund,Financials,Capital Markets
DSL,DoubleLine Income Solutions Fund,Financials,Capital Markets
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",Financials,Capital Markets
DSSI,Diamond S Shipping Inc.,Energy,"Oil, Gas & Consumable Fuels"
DSU,"BlackRock Debt Strategies Fund, Inc.",Financials,Capital Markets
DSX,Diana Shipping Inc.,Industrials,Marine
DSX-PB,Diana Shipping Inc.,Industrials,Marine
DT,"Dynatrace, Inc.",Information Technology,Software
DTB,DTE Energy Company,Utilities,Electric Utilities
DTE,DTE Energy Company,Utilities,Electric Utilities
DTF,DTF Tax-Free Income Inc.,Financials,Capital Markets
DTLA-P,Brookfield DTLA Fund Office Trust Investor Inc.,Real Estate,Equity Real Estate Investment Trusts (REITs)
DTP,DTE Energy Company,Utilities,Electric Utilities
DUC,Duff & Phelps Utility and Corporate Bond Trust Inc.,Financials,undefined
DUK,Duke Energy Corporation,Utilities,Electric Utilities
DUK-PA,Duke Energy Corporation,Utilities,Electric Utilities
DV,"DoubleVerify Holdings, Inc.",Information Technology,Software
DVA,DaVita Inc.,Health Care,Health Care Equipment & Supplies
DVD,"Dover Motorsports, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
DVN,Devon Energy Corporation,Energy,"Oil, Gas & Consumable Fuels"
DWIN-UN,Delwinds Insurance Acquisition ,Financials,Diversified Financial Services
DWIN-WT,Delwinds Insurance Acquisition ,Financials,Diversified Financial Services
DX,"Dynex Capital, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DX-PC,"Dynex Capital, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
DXC,DXC Technology Company,Information Technology,IT Services
DY,"Dycom Industries, Inc.",Industrials,Construction & Engineering
DYFN,Angel Oak Dynamic Financial Strategies Income Term Trust,Financials,undefined
E,Eni S.p.A.,Energy,"Oil, Gas & Consumable Fuels"
EAD,Wells Fargo Advantage Funds - Wells Fargo Income Opportunities Fund,Financials,Capital Markets
EAF,GrafTech International Ltd.,Industrials,Electrical Equipment
EARN,Ellington Residential Mortgage REIT,Real Estate,Equity Real Estate Investment Trusts (REITs)
EAT,"Brinker International, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
EB,"Eventbrite, Inc.",Information Technology,Software
EBF,"Ennis, Inc.",Industrials,Commercial Services & Supplies
EBR,Centrais Eletricas Brasileiras S.A. - Eletrobras,Utilities,Electric Utilities
EBR-B,Centrais Eletricas Brasileiras S.A. - Eletrobras,Utilities,Electric Utilities
EBS,Emergent BioSolutions Inc.,Health Care,Pharmaceuticals
EC,Ecopetrol S.A.,Energy,"Oil, Gas & Consumable Fuels"
ECC,Eagle Point Credit Company Inc.,Financials,Capital Markets
ECCB,Eagle Point Credit Company Inc.,Financials,Capital Markets
ECCW,Eagle Point Credit Company Inc.,Financials,Capital Markets
ECF,Ellsworth Growth and Income Fund Ltd.,Financials,Capital Markets
ECL,Ecolab Inc.,Materials,Chemicals
ECOM,ChannelAdvisor Corporation,Information Technology,Software
ED,"Consolidated Edison, Inc.",Utilities,Electric Utilities
EDD,Morgan Stanley,Financials,Capital Markets
EDF,one,Financials,Diversified Financial Services
EDI,one,Financials,Diversified Financial Services
EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anonima,Utilities,Electric Utilities
EDR,"Endeavor Group Holdings, Inc.",Communication Services,Entertainment
EDU,New Oriental Education & Technology Group Inc.,Consumer Staples,Household Products
EEA,"The European Equity Fund, Inc.",Financials,Capital Markets
EEX,"Emerald Holding, Inc.",Communication Services,Diversified Telecommunication Services
EFC,Ellington Financial Inc.,Financials,Thrifts & Mortgage Finance
EFC-PA,Ellington Financial Inc.,Financials,Thrifts & Mortgage Finance
EFF,Eaton Vance Floating-Rate Income Plus Fund,Financials,Capital Markets
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,Financials,undefined
EFR,Eaton Vance Senior Floating-Rate Trust,Financials,Capital Markets
EFT,Eaton Vance Floating-Rate Income Trust,Financials,Capital Markets
EFX,Equifax Inc.,Industrials,Professional Services
EGF,"BlackRock Enhanced Government Fund, Inc.",Financials,Capital Markets
EGHT,"8x8, Inc.",Information Technology,Software
EGO,Eldorado Gold Corporation,Materials,Metals & Mining
EGP,"EastGroup Properties, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
EGY,"VAALCO Energy, Inc.",Energy,"Oil, Gas & Consumable Fuels"
EHC,Encompass Health Corporation,Health Care,Health Care Equipment & Supplies
EHI,Western Asset Global High Income Fund Inc.,Financials,Capital Markets
EHT,Eaton Vance 2021 Target Term Trust,Financials,Capital Markets
EIC,Eagle Point Income Company Inc.,Financials,undefined
EIG,"Employers Holdings, Inc.",Financials,Insurance
EIM,Eaton Vance Municipal Bond Fund,Financials,Capital Markets
EIX,Edison International,Utilities,Electric Utilities
EL,The Estee Lauder Companies Inc.,Consumer Staples,Household Products
ELAN,Elanco Animal Health Incorporat,Health Care,Pharmaceuticals
ELAT,Elanco Animal Health Incorporat,Health Care,Pharmaceuticals
ELF,"e.l.f. Beauty, Inc.",Consumer Staples,Household Products
ELP,Companhia Paranaense de Energia - COPEL,Utilities,Multi-Utilities
ELS,"Equity LifeStyle Properties, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ELVT,"Elevate Credit, Inc.",Financials,Consumer Finance
ELY,Callaway Golf Company,Consumer Discretionary,"Hotels, Restaurants & Leisure"
EMD,Western Asset Emerging Markets Debt Fund Inc.,Financials,Capital Markets
EME,"EMCOR Group, Inc.",Industrials,Construction & Engineering
EMF,Templeton Emerging Markets Fund,Financials,Capital Markets
EMN,Eastman Chemical Company,Materials,Chemicals
EMO,ClearBridge Energy Midstream Opportunity Fund Inc,Financials,Capital Markets
EMPW,Empower Ltd.,Financials,Diversified Financial Services
EMPW-UN,Empower Ltd.,Financials,Diversified Financial Services
EMPW-WT,Empower Ltd.,Financials,Diversified Financial Services
EMR,Emerson Electric Co.,Industrials,Machinery
ENB,Enbridge Inc.,Energy,"Oil, Gas & Consumable Fuels"
ENBL,"Enable Midstream Partners, LP",Energy,"Oil, Gas & Consumable Fuels"
ENIA,Enel Americas S.A.,Utilities,Electric Utilities
ENIC,Enel Chile S.A.,Utilities,Electric Utilities
ENLC,"EnLink Midstream, LLC",Energy,"Oil, Gas & Consumable Fuels"
ENPC,two,Financials,Diversified Financial Services
ENPC-UN,two,Financials,Diversified Financial Services
ENPC-WT,two,Financials,Diversified Financial Services
ENR,"Energizer Holdings, Inc.",Industrials,Electrical Equipment
ENR-PA,"Energizer Holdings, Inc.",Industrials,Electrical Equipment
ENS,EnerSys,Industrials,Electrical Equipment
ENV,"Envestnet, Inc.",Information Technology,Software
ENVA,"Enova International, Inc.",Financials,Consumer Finance
ENX,Eaton Vance New York Municipal Bond Fund,Financials,Capital Markets
ENZ,"Enzo Biochem, Inc.",Health Care,Biotechnology
EOD,Wells Fargo Advantage Funds - Wells Fargo Global Dividend Opportunity Fund,Financials,Capital Markets
EOG,"EOG Resources, Inc.",Energy,"Oil, Gas & Consumable Fuels"
EOI,Eaton Vance Enhanced Equity Income Fund,Financials,Capital Markets
EOS,Eaton Vance Enhanced Equity Income Fund,Financials,Capital Markets
EOT,Eaton Vance National Municipal Opportunities Trust,Financials,Capital Markets
EP-PC,El Paso Energy Capital Trust I PFD CV TR SECS,undefined,undefined
EPAC,Enerpac Tool Group Corp.,Industrials,Machinery
EPAM,"EPAM Systems, Inc.",Information Technology,IT Services
EPC,Edgewell Personal Care Company,Consumer Staples,Household Products
EPD,Enterprise Products Partners L.P.,Energy,"Oil, Gas & Consumable Fuels"
EPR,EPR Properties,Real Estate,Equity Real Estate Investment Trusts (REITs)
EPR-PC,EPR Properties,Real Estate,Equity Real Estate Investment Trusts (REITs)
EPR-PE,EPR Properties,Real Estate,Equity Real Estate Investment Trusts (REITs)
EPR-PG,EPR Properties,Real Estate,Equity Real Estate Investment Trusts (REITs)
EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
EPWR,Empowerment & Inclusion Capital,Financials,Diversified Financial Services
EPWR-UN,Empowerment & Inclusion Capital,Financials,Diversified Financial Services
EPWR-WT,Empowerment & Inclusion Capital,Financials,Diversified Financial Services
EQC,Equity Commonwealth,Real Estate,Equity Real Estate Investment Trusts (REITs)
EQC-PD,Equity Commonwealth,Real Estate,Equity Real Estate Investment Trusts (REITs)
EQD,Equity Distribution Acquisition,Financials,Diversified Financial Services
EQD-UN,Equity Distribution Acquisition,Financials,Diversified Financial Services
EQD-WT,Equity Distribution Acquisition,Financials,Diversified Financial Services
EQH,"Equitable Holdings, Inc.",Financials,Insurance
EQH-PA,"Equitable Holdings, Inc.",Financials,Insurance
EQH-PC,"Equitable Holdings, Inc.",Financials,Insurance
EQHA,EQ Health Acquisition Corp.,Financials,Diversified Financial Services
EQHA-UN,EQ Health Acquisition Corp.,Financials,Diversified Financial Services
EQHA-WT,EQ Health Acquisition Corp.,Financials,Diversified Financial Services
EQNR,Equinor ASA,Energy,"Oil, Gas & Consumable Fuels"
EQR,Equity Residential,Real Estate,Equity Real Estate Investment Trusts (REITs)
EQS,"Equus Total Return, Inc.",Financials,Capital Markets
EQT,EQT Corporation,Energy,"Oil, Gas & Consumable Fuels"
ERC,Wells Fargo Advantage Multi-Sector Income Fund,Financials,Capital Markets
ERF,Enerplus Corporation,Energy,"Oil, Gas & Consumable Fuels"
ERH,Wells Fargo Advantage Utilities and High Income Fund,Financials,Capital Markets
ERJ,Embraer S.A.,Industrials,Aerospace & Defense
ES,Eversource Energy,Utilities,Electric Utilities
ESE,ESCO Technologies Inc.,Information Technology,"Electronic Equipment, Instruments & Components"
ESGC,Eros STX Global Corporation,Communication Services,Entertainment
ESI,Element Solutions Inc,Materials,Chemicals
ESM,Esm Acquisition Corp,Financials,Diversified Financial Services
ESM-UN,Esm Acquisition Corp,Financials,Diversified Financial Services
ESNT,Essent Group Ltd.,Financials,Thrifts & Mortgage Finance
ESRT,"Empire State Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ESS,"Essex Property Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ESTC,Elastic N.V.,Information Technology,Software
ESTE,one,Financials,Diversified Financial Services
ET,Energy Transfer LP,Energy,"Oil, Gas & Consumable Fuels"
ET-PC,Energy Transfer LP,Energy,"Oil, Gas & Consumable Fuels"
ET-PD,Energy Transfer LP,Energy,"Oil, Gas & Consumable Fuels"
ET-PE,Energy Transfer LP,Energy,"Oil, Gas & Consumable Fuels"
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,Financials,Capital Markets
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,Financials,Capital Markets
ETH,Ethan Allen Interiors Inc.,Consumer Discretionary,Household Durables
ETI-P,"Entergy Texas, Inc.",Utilities,undefined
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,Financials,Capital Markets
ETN,Eaton Corporation plc,Industrials,Machinery
ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,Financials,Capital Markets
ETR,Entergy Corporation,Utilities,Electric Utilities
ETRN,Equitrans Midstream Corporation,Energy,"Oil, Gas & Consumable Fuels"
ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financials,Capital Markets
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financials,Capital Markets
ETWO,"E2open Parent Holdings, Inc.",Information Technology,Software
ETWO-WT,"E2open Parent Holdings, Inc.",Information Technology,Software
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,Financials,Capital Markets
EURN,Euronav NV,Energy,"Oil, Gas & Consumable Fuels"
EVA,"Enviva Partners, LP",Materials,Paper & Forest Products
EVC,Entravision Communications Corporation,Communication Services,Media
EVF,Eaton Vance Senior Income Trust,Financials,Capital Markets
EVG,Eaton Vance Short Duration Diversified Income Fund,Financials,Capital Markets
EVH,"Evolent Health, Inc.",Health Care,Health Care Providers & Services
EVM,Eaton Vance California Municipal Bond Fund,Financials,Capital Markets
EVN,Eaton Vance Municipal Income Trust,Financials,Capital Markets
EVR,Evercore Inc.,Financials,Capital Markets
EVRG,"Evergy, Inc.",Utilities,Electric Utilities
EVRI,Everi Holdings Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,Financials,Capital Markets
EVTC,"EVERTEC, Inc.",Information Technology,Software
EVV,Eaton Vance Limited Duration Income Fund,Financials,Capital Markets
EW,Edwards Lifesciences Corporation,Health Care,Health Care Technology
EXD,Eaton Vance Tax-Advantaged Bond and Option Strategies Fund,Financials,Capital Markets
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Financials,Capital Markets
EXK,Endeavour Silver Corp.,Materials,Metals & Mining
EXP,Eagle Materials Inc.,Materials,Construction Materials
EXPR,"Express, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
EXR,Extra Space Storage Inc.,Real Estate,Equity Real Estate Investment Trusts (REITs)
EXTN,Exterran Corporation,Energy,Energy Equipment & Services
F,Ford Motor Company,Consumer Discretionary,Automobiles
F-PB,Ford Motor Company,Consumer Discretionary,Automobiles
F-PC,Ford Motor Company,Consumer Discretionary,Automobiles
FACA,Figure Acquisition Corp. I,Financials,Diversified Financial Services
FACA-UN,Figure Acquisition Corp. I,Financials,Diversified Financial Services
FACA-WT,Figure Acquisition Corp. I,Financials,Diversified Financial Services
FACT,Freedom Acquisition I Corp.,Financials,Diversified Financial Services
FAF,First American Financial Corporation,Financials,Insurance
FAII,Fortress Value Acquisition Corp,Financials,Diversified Financial Services
FAII-UN,Fortress Value Acquisition Corp,Financials,Diversified Financial Services
FAII-WT,Fortress Value Acquisition Corp,Financials,Diversified Financial Services
FAM,First Trust/Aberdeen Global Opportunity Income Fund,Financials,Capital Markets
FAX,"Aberdeen Asia-Pacific Income Fund, Inc.",Financials,Capital Markets
FBC,"Flagstar Bancorp, Inc.",Financials,Banks
FBHS,"Fortune Brands Home & Security, Inc.",Consumer Discretionary,Household Durables
FBK,FB Financial Corporation,Financials,Banks
FBP,First Bancorp,Financials,Banks
FC,Franklin Covey Co.,Industrials,Professional Services
FCAX,Fortress Capital Acquisition Co,Financials,Diversified Financial Services
FCAX-UN,Fortress Capital Acquisition Co,Financials,Diversified Financial Services
FCAX-WT,Fortress Capital Acquisition Co,Financials,Diversified Financial Services
FCF,First Commonwealth Financial Corporation,Financials,Banks
FCN,"FTI Consulting, Inc.",Industrials,Professional Services
FCO,"Aberdeen Global Income Fund, Inc.",Financials,Capital Markets
FCPT,"Four Corners Property Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
FCRW,First Eagle Alternative Capital,Financials,Capital Markets
FCRZ,First Eagle Alternative Capital,Financials,Capital Markets
FCT,First Trust Senior Floating Rate Income Fund II,Financials,Capital Markets
FCX,Freeport-McMoRan Inc.,Materials,Metals & Mining
FDEU,First Trust Dynamic Europe Equity Income Fund,Financials,Capital Markets
FDP,Fresh Del Monte Produce Inc.,Consumer Staples,Household Products
FDS,FactSet Research Systems Inc.,Financials,Capital Markets
FDX,FedEx Corporation,Industrials,Air Freight & Logistics
FE,FirstEnergy Corp.,Utilities,Electric Utilities
FEDU,Four Seasons Education (Cayman) Inc.,Consumer Staples,Household Products
FEN,First Trust Energy Income and Growth Fund,Financials,Capital Markets
FENG,Phoenix New Media Limited,Communication Services,Diversified Telecommunication Services
FEO,First Trust/Aberdeen Emerging Opportunity Fund,Financials,Capital Markets
FERG,Ferguson plc,Industrials,Trading Companies & Distributors
FET,"Forum Energy Technologies, Inc.",Energy,Energy Equipment & Services
FF,FutureFuel Corp.,Materials,Chemicals
FFA,First Trust Enhanced Equity Income Fund,Financials,Capital Markets
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc.,Financials,Capital Markets
FFG,"FBL Financial Group, Inc.",Financials,Insurance
FGB,First Trust Specialty Finance and Financial Opportunities Fund,Financials,Capital Markets
FGNA,FG New America Acquisition Corp,Financials,Diversified Financial Services
FGNA-UN,FG New America Acquisition Corp,Financials,Diversified Financial Services
FGNA-WT,FG New America Acquisition Corp,Financials,Diversified Financial Services
FHI,"Federated Hermes, Inc.",Financials,Capital Markets
FHN,First Horizon Corporation,Financials,Banks
FHN-PA,First Horizon Corporation,Financials,Banks
FHN-PB,First Horizon Corporation,Financials,Banks
FHS,"First High-School Education Group Co., Ltd.",Consumer Staples,Household Products
FICO,Fair Isaac Corporation,Information Technology,Software
FIF,First Trust Energy Infrastructure Fund,Financials,Capital Markets
FINS,Angel Oak Financial Strategies Income Term Trust,Financials,undefined
FINV,FinVolution Group,Financials,Consumer Finance
FIS,"Fidelity National Information Services, Inc.",Information Technology,IT Services
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,Financials,Capital Markets
FIX,"Comfort Systems USA, Inc.",Industrials,Construction & Engineering
FL,"Foot Locker, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
FLC,Flaherty & Crumrine Total Return Fund Inc.,Financials,Capital Markets
FLME,Flame Acquisition Corp.,Financials,Diversified Financial Services
FLME-UN,Flame Acquisition Corp.,Financials,Diversified Financial Services
FLME-WT,,undefined,undefined
FLNG,FLEX LNG Ltd.,Energy,"Oil, Gas & Consumable Fuels"
FLO,"Flowers Foods, Inc.",Consumer Staples,Food & Staples Retailing
FLOW,"SPX FLOW, Inc.",Industrials,Machinery
FLR,Fluor Corporation,Industrials,Construction & Engineering
FLS,Flowserve Corporation,Industrials,Machinery
FLT,"FLEETCOR Technologies, Inc.",Information Technology,IT Services
FLY,Fly Leasing Limited,Industrials,Aerospace & Defense
FMAC,FirstMark Horizon Acquisition C,Financials,Diversified Financial Services
FMAC-UN,FirstMark Horizon Acquisition C,Financials,Diversified Financial Services
FMAC-WT,FirstMark Horizon Acquisition C,Financials,Diversified Financial Services
FMC,FMC Corporation,Materials,Construction Materials
FMN,Federated Hermes Premier Municipal Income Fund,Financials,Capital Markets
FMO,Fiduciary/Claymore Energy Infrastructure Fund,Financials,Capital Markets
FMS,Fresenius Medical Care AG & Co. KGaA,Health Care,Health Care Equipment & Supplies
FMX,"Fomento Economico Mexicano, S.A.B. de C.V.",Consumer Staples,Beverages
FMY,First Trust Mortgage Income Fund,Financials,Capital Markets
FN,Fabrinet,Information Technology,"Electronic Equipment, Instruments & Components"
FNB,F.N.B. Corporation,Financials,Banks
FNB-PE,F.N.B. Corporation,Financials,Banks
FND,"Floor & Decor Holdings, Inc.",Consumer Discretionary,Household Durables
FNF,"Fidelity National Financial, Inc.",Financials,Insurance
FNV,Franco-Nevada Corporation,Materials,Metals & Mining
FOA,Finance of America Companies In,Financials,Consumer Finance
FOA-WT,Finance of America Companies In,Financials,Consumer Finance
FOE,Ferro Corporation,Materials,Chemicals
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",Financials,Capital Markets
FOR,Forestar Group Inc.,Real Estate,Real Estate Management & Development
FOUR,"Shift4 Payments, Inc.",Information Technology,Software
FPAC,Far Peak Acquisition Corporatio,Financials,Diversified Financial Services
FPAC-UN,Far Peak Acquisition Corporatio,Financials,Diversified Financial Services
FPAC-WT,Far Peak Acquisition Corporatio,Financials,Diversified Financial Services
FPF,First Trust Intermediate Duration Preferred & Income Fund,Financials,Capital Markets
FPH,"Five Point Holdings, LLC",Real Estate,Real Estate Management & Development
FPI,Farmland Partners Inc.,Real Estate,Equity Real Estate Investment Trusts (REITs)
FPI-PB,Farmland Partners Inc.,Real Estate,Equity Real Estate Investment Trusts (REITs)
FPL,First Trust New Opportunities MLP & Energy Fund,Financials,Capital Markets
FR,"First Industrial Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financials,Capital Markets
FRC,First Republic Bank,Financials,Banks
FRC-PH,First Republic Bank,Financials,Banks
FRC-PI,First Republic Bank,Financials,Banks
FRC-PJ,First Republic Bank,Financials,Banks
FRC-PK,First Republic Bank,Financials,Banks
FRO,Frontline Ltd.,Energy,"Oil, Gas & Consumable Fuels"
FRT,Federal Realty Investment Trust,Real Estate,Equity Real Estate Investment Trusts (REITs)
FRT-PC,Federal Realty Investment Trust,Real Estate,Equity Real Estate Investment Trusts (REITs)
FRX,Forest Road Acquisition Corp.,Financials,Diversified Financial Services
FRX-UN,Forest Road Acquisition Corp.,Financials,Diversified Financial Services
FRX-WT,Forest Road Acquisition Corp.,Financials,Diversified Financial Services
FRXB,Forest Road Acquisition Corp.,Financials,Diversified Financial Services
FRXB-UN,Forest Road Acquisition Corp.,Financials,Diversified Financial Services
FSD,First Trust High Income Long/Short Fund,Financials,Capital Markets
FSK,FS KKR Capital Corp.,Financials,Capital Markets
FSKR,FS KKR Capital Corp.,Financials,Capital Markets
FSLF,First Eagle Senior Loan Fund,Financials,Capital Markets
FSLY,"Fastly, Inc.",Information Technology,Software
FSM,Fortuna Silver Mines Inc.,Materials,Metals & Mining
